,company,title,areas,value,value_trans,z_by_company
1451485,Hana Microelectronics Public Company Limited,Quality control process improvement of flexible printed circuit board by FMEA,"['Materials Science (all)', 'Engineering (all)']",0.34759506583213806,2.6215790315388325,3.2783482212853294
1451693,Hana Microelectronics Public Company Limited,Fabrication of high-density microneedle masters towards the commercialisation of dissolving microneedles,"['Bioengineering', 'Biomedical Engineering', 'Materials Science (all)', 'Condensed Matter Physics']",0.34142351150512695,2.585929073693148,3.236685897498235
1451998,Hana Microelectronics Public Company Limited,Performance of Lithium-Ion Pouch Cells with Silicon Composite Anodes under External Mechanical Pressure,"['Chemical Engineering (all)', 'Fuel Technology', 'Energy Engineering and Power Technology']",0.32442569732666016,2.484932187593647,3.118655884997811
1454800,Hana Microelectronics Public Company Limited,Silver line defect reduction of rear lens combination lamp process,"['Materials Science (all)', 'Engineering (all)']",0.34210488200187683,2.5898911926387287,3.241316227865196
1460343,Hana Microelectronics Public Company Limited,Comparison of intermetallic compound growth and tensile behavior of Sn-3.0Ag-0.5Cu/Cu solder joints by conventional and microwave hybrid heating,"['Ceramics and Composites', 'Biomaterials', 'Surfaces, Coatings and Films', 'Metals and Alloys']",0.34139901399612427,2.5857865006609675,3.2365192795219744
1460847,Hana Microelectronics Public Company Limited,Chipping size reduction on ultra-thin wafers and narrow saw-streets for wafer sawing process,"['Atomic and Molecular Physics, and Optics', 'Materials Science (all)', 'Condensed Matter Physics']",0.4065159559249878,2.936806539357549,3.6467388531674385
1460852,Hana Microelectronics Public Company Limited,Contactless chip module defect reduction,"['Atomic and Molecular Physics, and Optics', 'Materials Science (all)', 'Condensed Matter Physics']",0.38646388053894043,2.8344004189756036,3.5270619390010656
1465632,Hana Microelectronics Public Company Limited,Die and Punch Wear Reduction in Stamping Process by Lean Six Sigma Approach,"['Materials Science (all)', 'Condensed Matter Physics', 'Mechanics of Materials', 'Mechanical Engineering']",0.3268320560455322,2.4994862009883265,3.1356644329763395
1475814,Quality Houses Public Company Limited,Hotel Service Quality Factors among Different Cultures,"['Industrial and Manufacturing Engineering', 'Decision Sciences (miscellaneous)']",0.48900508880615234,3.3121498109002054,3.0145955824530875
1480372,Quality Houses Public Company Limited,Influence of Building Characteristics and Building Lifespan on Condominium Operating Expenses,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.5349342226982117,3.4934023909894925,3.1725140680280335
1480786,Quality Houses Public Company Limited,MEASURING INFLUENCES OF RESIDENCE DECISION TO BUY FACTORS BY MODIFIED ANALYTIC HIERARCHY PROCESS,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.49685123562812805,3.3443989659792392,3.0426930458306782
1482846,Quality Houses Public Company Limited,FACTORS AFFECTING PRICE OFFERS FOR NEW SINGLE HOUSES IN THAILAND'S EASTERN ECONOMIC CORRIDOR AREA,"['Management Information Systems', 'Business and International Management', 'Computer Science Applications', 'Management of Technology and Innovation']",0.5204726457595825,3.4382466952743074,3.124459006224864
1487472,JMT Network Services Public Company Limited,The Moderation Effect of Supply Chain Information Technology Capabilities on the Relationship between Customer Relationship Management with Organizational Performance of Thai Restaurants and Hotels,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3536489009857178,2.6560371729479297,3.063220743176544
1487802,JMT Network Services Public Company Limited,"Exploring the possibility of MaaS service in Thailand, implications from the existing conditions and experts' opinions on “Who should be the MaaS provider in Bangkok?”","['Transportation', 'Safety Research', 'Urban Studies', 'Engineering (all)']",0.36828914284706116,2.737331603655523,3.147884435871681
1491258,JMT Network Services Public Company Limited,Service marketing mix and service value: A way to increase customer satisfaction,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3515879511833191,2.6443626468294843,3.0510623642685393
1497837,JMT Network Services Public Company Limited,"Service quality, satisfaction, trust, and loyalty: the moderating role of main-bank and wealth status",['Marketing'],0.34557661414146423,2.6099779173570066,3.0152525536317656
1499713,JMT Network Services Public Company Limited,Comparative study of travel behavior between Thai and Japanese informal transport users: A case study of silor services in the Sukhumvit area,"['Engineering (all)', 'Computer Science Applications']",0.36158981919288635,2.700484058545151,3.109509737769473
1499726,JMT Network Services Public Company Limited,The determinants of the medical tourism supply chain of Thailand,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.3526691794395447,2.650494618087881,3.057448476154896
1500736,JMT Network Services Public Company Limited,DETERMINANTS OF THE MARKET VALUE OF LISTED FIRMS IN THE SERVICES SECTOR: A CASE OF THAILAND,"['Economics, Econometrics and Finance (miscellaneous)']",0.35654908418655396,2.672368127398032,3.080228536907887
1502192,JMT Network Services Public Company Limited,Does proactive logistics management enhance business management? Czy proaktywne zarządzanie logistyką wzmacnia zarządzanie biznesem?,"['Business and International Management', 'Strategy and Management', 'Organizational Behavior and Human Resource Management']",0.35498473048210144,2.6635733529004897,3.0710692614335167
1505869,SCGJWD Logistics Public Company Limited,"Research trends in Belt and Road Initiative studies on logistics, supply chains, and transportation sector","['Management Information Systems', 'Control and Systems Engineering', 'Business and International Management', 'Information Systems', 'Computer Science Applications', 'Strategy and Management', 'Management Science and Operations Research', 'Management of Technology and Innovation']",0.4278110861778259,3.0404897297187006,3.2550734146039315
1506609,SCGJWD Logistics Public Company Limited,Last Mile Optimization for a Young 3PL Provider,"['Computer Networks and Communications', 'Computer Science Applications', 'Energy Engineering and Power Technology', 'Engineering (miscellaneous)', 'Electrical and Electronic Engineering', 'Control and Optimization', 'Instrumentation']",0.44012510776519775,3.0981863478789378,3.3142489785614817
1508575,SCGJWD Logistics Public Company Limited,Identifying factors affecting the success of rail infrastructure development projects contributing to a logistics platform: A Thailand case study,['Social Sciences (all)'],0.42798912525177,3.0413354624900952,3.2559408261663507
1509959,SCGJWD Logistics Public Company Limited,Statistical estimation of freight activity analytics from Global Positioning System data of trucks,"['Business and International Management', 'Civil and Structural Engineering', 'Transportation']",0.4189818501472473,2.9981147317970733,3.211612212202984
1510140,SCGJWD Logistics Public Company Limited,Transportation of part supply improvement in agricultural machinery assembly plant,"['Materials Science (all)', 'Engineering (all)']",0.3810131549835205,2.80572423281523,3.0142901396040904
1510308,SCGJWD Logistics Public Company Limited,Optimization of Thai-Lao cross border transportation via R9 route for Thai shippers,"['Management Information Systems', 'Business and International Management', 'Strategy and Management', 'Statistics, Probability and Uncertainty', 'Management Science and Operations Research']",0.49665993452072144,3.343619210703428,3.5659730576230917
1510615,SCGJWD Logistics Public Company Limited,Facility Location Placement Optimisation for Bagged Cement Distribution During the COVID-19 Pandemic,['Engineering (all)'],0.4374695420265198,3.0858795755366177,3.3016267449353887
1510808,SCGJWD Logistics Public Company Limited,Service marketing mix and service value: A way to increase customer satisfaction,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3895464837551117,2.8504563806504724,3.0601689130849117
1512047,SCGJWD Logistics Public Company Limited,Analysis of the Relation between Green Logistics Management Practices and Export Intensity for Thai Food and Drinks SMEs,"['Management Information Systems', 'Marketing', 'Economics and Econometrics', 'Transportation', 'Management Science and Operations Research']",0.4293774366378784,3.0479185700835356,3.2626926795133384
1514339,SCGJWD Logistics Public Company Limited,The Development of Machineries and Technologies to Support Digital Transformation,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3947333097457886,2.8772125538726874,3.087610931183325
1514916,SCGJWD Logistics Public Company Limited,Warehouse Management Improvement for a Textile Manufacturer,"['Industrial and Manufacturing Engineering', 'Decision Sciences (miscellaneous)']",0.4448260962963104,3.1197923334277844,3.3364087934775104
1515342,SCGJWD Logistics Public Company Limited,Warehouse Management Improvement for A Leather Dyeing Factory,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.39079582691192627,2.856930763895597,3.066809255136565
1518011,SCGJWD Logistics Public Company Limited,Collaborative cassava-chip supply chain mobile application in Thailand,"['Computer Science Applications', 'Computer Networks and Communications']",0.37945008277893066,2.7974328972799154,3.0057862710601695
1518678,SCGJWD Logistics Public Company Limited,Storage Allocation for Stocked and Buffer Baskets,"['Materials Science (all)', 'Engineering (all)']",0.46403807401657104,3.2057621453183662,3.424582282048729
1519257,SCGJWD Logistics Public Company Limited,Examining the mediating role supply chain identity salience in the relationship between its antecedents and supply chain social capital: A case of thai manufacturing firms,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.39815935492515564,2.8947091549865163,3.105556025215971
1519263,SCGJWD Logistics Public Company Limited,Comparative study of travel behavior between Thai and Japanese informal transport users: A case study of silor services in the Sukhumvit area,"['Engineering (all)', 'Computer Science Applications']",0.38521918654441833,2.8278844001328665,3.0370183417107186
1519581,SCGJWD Logistics Public Company Limited,"Geographic information system and integrated spatial analysis on area selection for weee collection site at buriram province, thailand","['Environmental Engineering', 'Information Systems']",0.4211054742336273,3.008385051869217,3.2221457928819373
1519954,SCGJWD Logistics Public Company Limited,Ensuring green environment through sustainable development goals in Thailand: Mediating role of supply chain integration,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.43560555577278137,3.0771970091157304,3.2927216170277536
1520047,SCGJWD Logistics Public Company Limited,Optimal storage locations for warehouse efficiency improvement in a haircare manufacturer,['Engineering (all)'],0.40745919942855835,2.9415072959802817,3.1535537497581605
1520742,SCGJWD Logistics Public Company Limited,A study of criteria for air cargo terminal classification model,"['Management Information Systems', 'Management Science and Operations Research', 'Information Systems and Management']",0.4323880076408386,3.062122954373652,3.2772611668500313
1520758,SCGJWD Logistics Public Company Limited,The mediating role of sustainable supply chain in the relationship between ECO-strategic orientation and the reverse logistic in Thai electronic industry,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.4014750123023987,2.911509837966824,3.1227873625444538
1520786,SCGJWD Logistics Public Company Limited,The supply chain improvement planning and supply chain performance: Does the global configuration of supply chain matters in Thai based international firms?,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.44901973009109497,3.138874582396015,3.3559801805064238
1521498,SCGJWD Logistics Public Company Limited,Do consumers expect companies to be socially responsible? The impact of corporate social responsibility on buying behavior,"['Management Information Systems', 'Business and International Management', 'Strategy and Management', 'Statistics, Probability and Uncertainty', 'Management Science and Operations Research']",0.4270424246788025,3.036834446447278,3.251324434925256
1521635,SCGJWD Logistics Public Company Limited,Simulation model for outbound logistics in quarry business,['Computer Science (miscellaneous)'],0.40277397632598877,2.9180566290947905,3.12950196852073
1521742,SCGJWD Logistics Public Company Limited,Does proactive logistics management enhance business management? Czy proaktywne zarządzanie logistyką wzmacnia zarządzanie biznesem?,"['Business and International Management', 'Strategy and Management', 'Organizational Behavior and Human Resource Management']",0.585398256778717,3.6732544415880812,3.904057876280966
1526590,Dohome Public Company Limited,"Strategies for the renovation of old shophouses, built during the 1960s and 1970s in Bangkok (Thailand), for mass adoption and application","['Civil and Structural Engineering', 'Architecture', 'Cultural Studies', 'Building and Construction', 'Arts and Humanities (miscellaneous)']",0.45336270332336426,3.158448083234392,3.141510044450617
1531491,Dohome Public Company Limited,"Leadership, trust, proximity to government, and community-based enterprise development in rural Thailand","['Geography, Planning and Development']",0.4400928318500519,3.0980372132146394,3.0824203002129353
1533272,Dohome Public Company Limited,Assessment potential of community enterprises to enhance their sustainable competitive advantage in Thailand,"['Business, Management and Accounting (all)']",0.42791080474853516,3.040963461572367,3.0265946948852163
1537606,Dohome Public Company Limited,Housing conditions and improvement guidelines for the elderly living in urban areas: Case studies of four Bangkok's districts,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.4288296699523926,3.0453236480626433,3.030859528423531
1539022,Dohome Public Company Limited,Influence of Building Characteristics and Building Lifespan on Condominium Operating Expenses,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.4669579863548279,3.218508970601924,3.2002574598093974
1541496,Dohome Public Company Limited,FACTORS AFFECTING PRICE OFFERS FOR NEW SINGLE HOUSES IN THAILAND'S EASTERN ECONOMIC CORRIDOR AREA,"['Management Information Systems', 'Business and International Management', 'Computer Science Applications', 'Management of Technology and Innovation']",0.4223923087120056,3.0145842376680863,3.0007923584318124
1560138,Dhipaya Group Holdings Public Company Limited,Today in thailand: Multidisciplinary perspectives on the current tsunami disaster risk reduction,"['Water Science and Technology', 'Ocean Engineering', 'Geology']",0.4841969311237335,3.292112874717251,3.1771540012531023
1562128,Dhipaya Group Holdings Public Company Limited,"Willingness to pay for flood insurance: A case study in Phang Khon, Sakon Nakhon Province, Thailand","['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.5066391229629517,3.3838667439213617,3.271194320656655
1564580,PTG Energy Public Company Limited,Standardized the natural gas data for Thailand's sustainable goal,['Energy (all)'],0.49683523178100586,3.344333745712454,3.6962097368590943
1567015,PTG Energy Public Company Limited,Analyzing impact of changing fuel-mix composition of Thailand power generation,"['Environmental Science (all)', 'Energy (all)', 'Earth and Planetary Sciences (all)']",0.4283592700958252,3.04309265208016,3.3431455496239337
1570692,PTG Energy Public Company Limited,An Overview of Coal Energy Sources and Supply in Thailand,['Energy (all)'],0.41768813133239746,2.991833492233174,3.283068176409295
1571604,PTG Energy Public Company Limited,Plausible Scenarios for Thai Sustainable Energy in 2050: Cloud and Clear,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.402805358171463,2.918214550187408,3.1967844239999113
1572993,PTG Energy Public Company Limited,Fuel replacement: A possible option for Thailand energy security?,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.39926135540008545,2.9003074318757425,3.1757967091559682
1572998,PTG Energy Public Company Limited,Business model and market designs for solar prosumer on peer to peer energy trading in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.4007764458656311,2.9079808939750693,3.184790251925022
1573003,PTG Energy Public Company Limited,Crucial factors in shaping strategies for Thai energy business in the dynamic era,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.45217645168304443,3.153120604870781,3.4721018259963308
1573809,PTG Energy Public Company Limited,Potential of Krabi Province (Thailand) as a Model City of Complete Relying upon Renewable Energy for Power Production,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.379097044467926,2.7955559714126736,3.053024650390196
1574375,PTG Energy Public Company Limited,Market Opportunity Analysis in Thailand: Case of Individual Power Sources by Thermoelectric-Generator Technology for Portable Electronics,['Management of Technology and Innovation'],0.37826868891716003,2.791145888094962,3.047855891827303
1576119,PTG Energy Public Company Limited,Plausible Scenarios for Thai Energy Businesses in the Next 30 Years,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Economics and Econometrics']",0.47303467988967896,3.2447739308237438,3.5795224525941123
1576475,PTG Energy Public Company Limited,Feasibility Study of Fuel Oil and Coal Replacement with Natural Gas in Thailand Context,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.43441683053970337,3.071640689133522,3.376604761240353
1577170,PTG Energy Public Company Limited,Optimal hybrid renewable energy system considering renewable energy potential in the area,"['Control and Optimization', 'Computer Science (miscellaneous)', 'Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Electrical and Electronic Engineering', 'Instrumentation']",0.37681764364242554,2.7833998698794624,3.038777310971723
1579998,PTG Energy Public Company Limited,"Krabi's renewable energy transition towards sustainable energy: drivers, barriers, and challenges","['Geography, Planning and Development', 'Economics and Econometrics', 'Management, Monitoring, Policy and Law']",0.40712010860443115,2.9398185790411637,3.2221050361258476
1580984,PTG Energy Public Company Limited,Thailand integrated energy blueprint (TIEB): One step towards sustainable energy sector,['Energy (all)'],0.4022446274757385,2.91539108534359,3.193475232985333
1582125,PTG Energy Public Company Limited,An Analysis of Base Electricity Tariff Reflecting Wheeling Charge in Thailand,"['Computer Networks and Communications', 'Artificial Intelligence', 'Computer Science Applications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Electrical and Electronic Engineering']",0.39661523699760437,2.8868407075483455,3.160013277944634
1583612,The Erawan Group Public Company Limited,Livable communities for aged populations in urban areas: A case study of an urban community in Bangkok,['Social Sciences (all)'],0.3776072859764099,2.787618453731111,3.0482814835218375
1585240,The Erawan Group Public Company Limited,"Strategies for the renovation of old shophouses, built during the 1960s and 1970s in Bangkok (Thailand), for mass adoption and application","['Civil and Structural Engineering', 'Architecture', 'Cultural Studies', 'Building and Construction', 'Arts and Humanities (miscellaneous)']",0.3975642919540405,2.8916802057666477,3.159335696818622
1590664,The Erawan Group Public Company Limited,"An effect of tsunami to hotel occupancy: A case of Phuket, Thailand","['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.38379013538360596,2.820379759294141,3.0832441950340885
1591388,The Erawan Group Public Company Limited,Critical Components of Airport Business Model Framework: Evidence from Thailand,"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']",0.37541788816452026,2.775902463416653,3.035778233654195
1592251,The Erawan Group Public Company Limited,Incubation framework for a new startup: A case study in Thailand,"['Strategy and Management', 'Management Science and Operations Research', 'Control and Systems Engineering', 'Industrial and Manufacturing Engineering']",0.3814975917339325,2.808287746522627,3.0703396557653604
1596256,The Erawan Group Public Company Limited,Housing conditions and improvement guidelines for the elderly living in urban areas: Case studies of four Bangkok's districts,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.4263651967048645,3.033608658092342,3.31080107491525
1596980,The Erawan Group Public Company Limited,"The development of sustainable golf tourism management model in Southern Provinces on Andaman Coast, Thailand","['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.37083446979522705,2.7511782279924,3.009392645667293
1597672,The Erawan Group Public Company Limited,Influence of Building Characteristics and Building Lifespan on Condominium Operating Expenses,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.46229448914527893,3.1981110716957075,3.4863572785231356
1601632,The Erawan Group Public Company Limited,Airport Business Model Innovations for Local and Regional Airports: A Case of Cultural Entrepreneurship in Thailand,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)']",0.44862109422683716,3.13706839237218,3.4212128176890797
1601653,The Erawan Group Public Company Limited,The Development of Modern Landscape Architecture in Thailand,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.3830112814903259,2.816279003448224,3.0788678876446554
1603406,SISB Public Company Limited,International school management according to the concept of developing students' global leadership,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.40968722105026245,2.9525703230594083,3.203883047011999
1605803,SISB Public Company Limited,Interdisciplinary research agenda in education for national development,['Social Sciences (all)'],0.3834235668182373,2.8184506681222277,3.0743693324282253
1609744,SISB Public Company Limited,An investigation into the status of Thailand's music education systems and organisation,"['Education', 'Music']",0.37007176876068115,2.747037892425984,3.0054090159593945
1610049,SISB Public Company Limited,"Thailand as a new international higher education hub: Major challenges and opportunities, a policy analysis",['Education'],0.3827875852584839,2.815099828939066,3.07113356784333
1610411,SISB Public Company Limited,Rethinking Thai Secondary Education,"['Cultural Studies', 'Education', 'Development']",0.4700101912021637,3.2317454585493466,3.4734707434138836
1610427,SISB Public Company Limited,Redesigning Teacher Education,"['Cultural Studies', 'Education', 'Development']",0.4093994200229645,2.951144470988262,3.202506161586312
1610431,SISB Public Company Limited,Shadow Education in Thailand: Thai and International Perspectives,"['Cultural Studies', 'Education', 'Development']",0.42061805725097656,3.0060322059630695,3.2555089406719477
1612676,SISB Public Company Limited,Governance mechanism of state enterprises in Thailand: the roles of the board of directors and the firm’s performance,"['Sociology and Political Science', 'Public Administration']",0.42205721139907837,3.012971698241919,3.262210116743271
1613153,SISB Public Company Limited,Exploring the effects of authentic leadership on academic optimism and teacher engagement in Thailand,"['Education', 'Organizational Behavior and Human Resource Management']",0.37275153398513794,2.761552052082515,3.0194247300026476
1616345,SISB Public Company Limited,Promoting open education and MOOCs in Thailand: A research-based design approach,['Social Sciences (all)'],0.39338648319244385,2.8702960707632243,3.1244342590288188
1618473,SISB Public Company Limited,External forces transforming thai private universities,"['Education', 'Arts and Humanities (miscellaneous)']",0.36932381987571716,2.742970357282322,3.0014811682035796
1618743,SISB Public Company Limited,Successful school principalship in Thailand: a literature review,['Social Sciences (all)'],0.3960978090763092,2.884197691629038,3.137858470102953
1619403,SISB Public Company Limited,The management of educational system using three law Auguste Comte: A case of Islamic schools,"['Business, Management and Accounting (all)']",0.4163726568222046,2.9854274932629723,3.2356118355014116
1619418,SISB Public Company Limited,Thai MOOC sustainability: Alternative credentials for digital age learners,['Computer Science (all)'],0.3999135494232178,2.9036139007072572,3.1566078872710275
1619424,SISB Public Company Limited,"Teacher’s performance management: The role of principal’s leadership, work environment and motivation in Tegal City, Indonesia","['Business, Management and Accounting (all)']",0.3851701021194458,2.8276270512492463,3.0832305799894475
1635935,Ratchthani Leasing Public Company Limited,"Bangkok, Thailand",['Social Sciences (all)'],0.36523938179016113,2.720630206730119,3.114865908036973
1642235,Precious Shipping Public Company Limited,Analyzing problems affecting the performances of public-private partnership transportation projects - Case studies in Vietnam,['Multidisciplinary'],0.27332547307014465,2.154402752607581,3.093730426680116
1642502,Precious Shipping Public Company Limited,Combining geographic information system (GIS) and simulation for crew boat scheduling,"['Hardware and Architecture', 'Computer Networks and Communications', 'Electrical and Electronic Engineering']",0.2983647584915161,2.321646333275425,3.2962621135472925
1643459,Precious Shipping Public Company Limited,Last Mile Optimization for a Young 3PL Provider,"['Computer Networks and Communications', 'Computer Science Applications', 'Energy Engineering and Power Technology', 'Engineering (miscellaneous)', 'Electrical and Electronic Engineering', 'Control and Optimization', 'Instrumentation']",0.28265514969825745,2.217959520782451,3.1706975629904037
1644202,Precious Shipping Public Company Limited,"Exploring the possibility of MaaS service in Thailand, implications from the existing conditions and experts' opinions on “Who should be the MaaS provider in Bangkok?”","['Transportation', 'Safety Research', 'Urban Studies', 'Engineering (all)']",0.27706965804100037,2.180090695960539,3.124838481641913
1645425,Precious Shipping Public Company Limited,Identifying factors affecting the success of rail infrastructure development projects contributing to a logistics platform: A Thailand case study,['Social Sciences (all)'],0.3250691294670105,2.4888321758372416,3.498723879667953
1645947,Precious Shipping Public Company Limited,Investigation of infrastructure maintenance cost of intercity railway in Thailand,"['Materials Science (all)', 'Engineering (all)']",0.3110819458961487,2.402644347853536,3.394350569079572
1646605,Precious Shipping Public Company Limited,A connectivity-based approach to evaluating port importance in the global container shipping network,"['Transportation', 'Economics, Econometrics and Finance (miscellaneous)']",0.3377056121826172,2.5641940751919186,3.5899870094148025
1646809,Precious Shipping Public Company Limited,Statistical estimation of freight activity analytics from Global Positioning System data of trucks,"['Business and International Management', 'Civil and Structural Engineering', 'Transportation']",0.3048115372657776,2.3630276636243934,3.3463748330126197
1646947,Precious Shipping Public Company Limited,The geopolitical economy of Thailand's marine plastic pollution crisis,"['Geography, Planning and Development', 'Development']",0.2804727554321289,2.203227096641829,3.1528566228423394
1647158,Precious Shipping Public Company Limited,Optimization of Thai-Lao cross border transportation via R9 route for Thai shippers,"['Management Information Systems', 'Business and International Management', 'Strategy and Management', 'Statistics, Probability and Uncertainty', 'Management Science and Operations Research']",0.34996360540390015,2.635120468210535,3.675878748661848
1647192,Precious Shipping Public Company Limited,Evidence of fish following towed oil and gas platforms to a reefing site and rapid colonisation,"['Oceanography', 'Aquatic Science', 'Pollution']",0.26456689834594727,2.093343415429386,3.019787674986393
1648897,Precious Shipping Public Company Limited,Analysis of the Relation between Green Logistics Management Practices and Export Intensity for Thai Food and Drinks SMEs,"['Management Information Systems', 'Marketing', 'Economics and Econometrics', 'Transportation', 'Management Science and Operations Research']",0.2817285656929016,2.211714501525093,3.16313485547326
1649538,Precious Shipping Public Company Limited,Organization Capital and Expected Returns in Service and Non-Service Firms: Evidence from Thailand,"['Finance', 'Economics and Econometrics']",0.278453528881073,2.189523273577075,3.1362613168177327
1651766,Precious Shipping Public Company Limited,Warehouse Management Improvement for a Textile Manufacturer,"['Industrial and Manufacturing Engineering', 'Decision Sciences (miscellaneous)']",0.2931208312511444,2.287490115148492,3.2548989924838305
1652042,Precious Shipping Public Company Limited,A Discrete Event Simulation Model for Evaluating Inland Terminal's efficiency: A Case Study of Ladkrabang Inland Container Depot,"['Decision Sciences (miscellaneous)', 'Automotive Engineering', 'Industrial and Manufacturing Engineering', 'Safety, Risk, Reliability and Quality', 'Control and Optimization', 'Transportation']",0.388304203748703,2.843999813152138,3.928831274037117
1654247,Precious Shipping Public Company Limited,Thailand-EU ties: A toxic love affair,['Social Sciences (all)'],0.3129116892814636,2.4140890123046725,3.4082100379313
1655191,Precious Shipping Public Company Limited,"Corporate governance, policies, and outcomes: The appointment of military connected boards and sustainability","['Development', 'Strategy and Management', 'Management, Monitoring, Policy and Law']",0.2674735188484192,2.11375867712037,3.0445105215769694
1655528,Precious Shipping Public Company Limited,Storage Allocation for Stocked and Buffer Baskets,"['Materials Science (all)', 'Engineering (all)']",0.30241256952285767,2.3477066460078886,3.3278211071834938
1656124,Precious Shipping Public Company Limited,Improving transportation contract management using simulation Poprawa zarządzania umowami transportowymi z wykorzystaniem symulacji,"['Business and International Management', 'Strategy and Management', 'Organizational Behavior and Human Resource Management']",0.2869303226470947,2.246584483171507,3.205362342924045
1656349,Precious Shipping Public Company Limited,Thai exports of longan to China: Implications of Chinese investment on Thai stakeholders,"['Social Sciences (all)', 'Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)']",0.29583877325057983,2.3052494567450106,3.2764055244345953
1656897,Precious Shipping Public Company Limited,Optimal storage locations for warehouse efficiency improvement in a haircare manufacturer,['Engineering (all)'],0.27292269468307495,2.1516247469027148,3.09036626657731
1657136,Precious Shipping Public Company Limited,DETERMINANTS OF THE MARKET VALUE OF LISTED FIRMS IN THE SERVICES SECTOR: A CASE OF THAILAND,"['Economics, Econometrics and Finance (miscellaneous)']",0.2737170159816742,2.15710052970394,3.096997430076811
1657592,Precious Shipping Public Company Limited,A study of criteria for air cargo terminal classification model,"['Management Information Systems', 'Management Science and Operations Research', 'Information Systems and Management']",0.3544718027114868,2.6606824902221735,3.706834313097144
1658591,Precious Shipping Public Company Limited,Key performance indicators of sustainable port: Case study of the eastern economic corridor in Thailand,"['Business and International Management', 'Accounting', 'Business, Management and Accounting (miscellaneous)', 'Strategy and Management', 'Organizational Behavior and Human Resource Management', 'Management Science and Operations Research', 'Marketing']",0.29265856742858887,2.2844575475444575,3.2512265583615085
1658592,Precious Shipping Public Company Limited,Does proactive logistics management enhance business management? Czy proaktywne zarządzanie logistyką wzmacnia zarządzanie biznesem?,"['Business and International Management', 'Strategy and Management', 'Organizational Behavior and Human Resource Management']",0.3280470669269562,2.5068022266554433,3.5204855801216617
1659405,Precious Shipping Public Company Limited,The effects on Thailand of China’s import restrictions on waste: measures and challenges related to the international recycling of waste plastic and e-waste,"['Waste Management and Disposal', 'Mechanics of Materials']",0.2700175642967224,2.131502852372195,3.0659986871105476
1659906,Precious Shipping Public Company Limited,"Spatial Distribution and Contamination Status of Copper and Chromium in Transshipment Area, Sichang Island, Thailand","['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.2812194228172302,2.2082767136652333,3.158971700322141
